C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53
62.23,53.731,28.653,59.824,20.928,37.956,40.405,42.321,42.905,39.723,19.764,50,0.29339,3670.4,4463.8,9.2675,26.975,42.257,2697.5,74.605,120.37,0.31494,79.94,50.783,2623.7,26.392,48.18,3099.5,22.327,65.027,213.12,336.83,95.068,76.736,31.775,8.7401,26.249,6.7818,19.001,1.6429,32.116,13.887,24.076,1.2585,19.306,2.2479,4.8558,2.3389,0.029679,0.88064,0.10016,53.088,43.556
63.72,53.809,27.901,63.326,21.099,40.188,42.604,48.669,43.28,41.188,17.688,50,0.28547,3672.7,4509.7,9.266,26.629,42.314,2697.3,74.858,120.42,0.3349,80.023,51.531,2625.2,25.84,50.923,3098,23.196,64.985,211.03,337.06,94.651,77.077,31.827,8.9312,26.455,6.9221,18.832,1.6542,32.201,13.87,24.281,1.2748,19.199,2.2551,4.9163,2.2793,0.029679,0.88064,0.10016,53.088,43.556
63.38,53.784,28.052,62.033,21.281,40.338,39.307,47.553,43.613,40.499,15.307,50,0.28393,3692.5,4511.8,9.3084,27.161,42.226,2697.6,74.678,120.41,0.33367,80.117,50.41,2624.7,26.725,50.44,3099.7,24.195,65.001,216.49,336.94,94.785,77.188,31.827,8.9312,26.455,6.9221,18.832,1.6542,32.201,13.87,24.281,1.2748,19.199,2.2551,4.9163,2.2793,0.007632,0.85875,0.098,54.235,43.714
63.17,54.106,28.106,61.642,20.748,39.623,36.729,51.07,43.92,41.36,15.537,50,0.28128,3635,4517.5,9.315,26.854,41.983,2697.2,74.907,120.41,0.33655,80.287,49.534,2624,25.825,51.96,3100.2,24.1,65.098,218.16,336.3,94.657,77.021,32.326,9.0131,26.042,6.8488,19.071,1.6806,32.523,13.811,23.972,1.1447,18.837,2.2974,4.8181,2.2518,0.007632,0.85875,0.098,54.235,43.714
62.90,54.156,27.913,58.811,20.939,39.508,36.203,46.399,44.407,40.116,18.699,50,0.28326,3650.7,4513.3,9.4124,26.498,42.158,2698.1,75.537,120.39,0.33749,80.336,49.355,2626,26.788,49.942,3100.6,22.767,65.192,217.8,336.56,94.764,77.034,32.326,9.0131,26.042,6.8488,19.071,1.6806,32.523,13.811,23.972,1.1447,18.837,2.2974,4.8181,2.2518,0.007632,0.85875,0.098,54.235,43.714
62.90,53.985,23.279,61.713,20.531,39.097,38.523,46.542,44.807,41.239,19.805,50,0.23627,3687.6,4476.2,9.2179,26.56,42.523,2695.8,74.872,120.41,0.32804,80.368,50.144,2623.9,24.044,50.003,3099.5,22.295,65.252,218.35,336.22,94.676,77.115,31.418,9.1068,26.233,6.8459,19.117,1.6305,32.163,13.903,24.264,1.1848,18.825,2.2202,4.766,2.3637,0.007632,0.85875,0.098,54.235,43.714
63.18,53.859,23.096,60.196,20.741,39.605,41.67,47.632,44.965,40.176,22.378,50,0.23812,3671.1,4486.7,9.3288,27.064,42.457,2694.7,76.065,120.39,0.32388,80.317,51.213,2622,26.321,50.474,3097.7,21.211,65.325,221.62,336.03,94.718,77.194,31.418,9.1068,26.233,6.8459,19.117,1.6305,32.163,13.903,24.264,1.1848,18.825,2.2202,4.766,2.3637,0.007632,0.85875,0.098,54.235,43.714
62.96,53.425,32.105,59.683,20.481,40.546,38.747,45.407,45.077,40.966,18.178,50,0.32858,3687.3,4509,9.3217,27.066,42.293,2696.6,75.722,120.43,0.3367,80.417,50.22,2623.8,26.686,49.513,3100.1,22.975,65.355,219.78,336.04,94.648,77.306,32.209,8.8392,26.606,6.8835,18.922,1.6938,32.23,13.795,24.005,1.2844,19.263,2.262,4.8877,2.2349,0.022855,0.89665,0.11491,54.916,43.869
63.23,54.004,32.301,59.977,20.634,40.917,43.705,48.401,45.19,41.112,15.969,50,0.32658,3671.9,4460.6,9.193,26.959,42.153,2697,75.843,120.41,0.33366,80.521,51.905,2624,24.629,50.807,3100.5,23.892,65.442,221.03,335.99,94.55,77.476,32.209,8.8392,26.606,6.8835,18.922,1.6938,32.23,13.795,24.005,1.2844,19.263,2.262,4.8877,2.2349,0.022855,0.89665,0.11491,54.916,43.869
63.11,54.222,25.14,60.474,20.98,39.01,38.242,46.442,45.3,41.09,19.694,50,0.25433,3660.6,4479,9.2475,26.903,42.546,2695.2,75.672,120.43,0.32595,80.398,50.048,2622.9,26.294,49.96,3097.9,22.341,65.5,222.32,336.25,94.759,76.902,31.53,9.0376,26.065,6.9442,19.384,1.6722,32.154,13.796,24.009,1.2774,18.964,2.2647,4.8799,2.2106,0.022855,0.89665,0.11491,54.916,43.869
63.21,53.677,25.181,58.508,20.987,38.907,41.726,47.503,45.537,40.278,17.028,50,0.25391,3654.6,4524.6,9.2369,26.924,42.358,2694.1,75.756,120.39,0.32679,80.312,51.232,2621.5,23.3,50.419,3095.6,23.465,65.478,222.18,336.31,94.719,76.979,31.53,9.0376,26.065,6.9442,19.384,1.6722,32.154,13.796,24.009,1.2774,18.964,2.2647,4.8799,2.2106,0.022855,0.89665,0.11491,54.916,43.869
63.08,53.363,31.776,62.764,20.77,38.949,38.038,48.509,45.749,40.949,21.256,50,0.32481,3629.9,4450.8,9.2362,26.951,42.531,2693.3,74.381,120.4,0.3265,80.203,49.979,2620.5,26.615,50.854,3095.7,21.693,65.487,222.36,336.65,94.784,76.829,31.895,8.9815,26.212,6.9739,18.814,1.6054,32.372,13.921,23.305,1.2132,19.437,2.2809,4.9176,2.3107,0.022855,0.89665,0.11491,54.916,43.869
62.50,52.762,31.967,61.345,20.736,38.97,38.749,48.228,46.529,40.703,18.796,50,0.32288,3663.1,4501,9.2465,26.961,42.598,2692.7,73.978,120.4,0.32633,80.042,50.221,2619.4,25.499,50.732,3095.1,22.748,65.462,227.9,336.47,94.681,76.639,31.895,8.9815,26.212,6.9739,18.814,1.6054,32.372,13.921,23.305,1.2132,19.437,2.2809,4.9176,2.3107,0.012475,0.86733,0.1089,54.246,44.391
63.16,54.173,28.991,60.793,20.714,40.772,35.071,44.88,47.068,40.079,16.594,50,0.29233,3605.5,4495.5,9.3019,26.84,42.052,2693,74.758,120.37,0.33926,80.055,48.971,2620.1,24.857,49.285,3094.8,23.658,65.444,229.53,337.25,94.872,77.45,32.074,8.9218,26.379,6.6902,19.313,1.6714,32.582,13.972,24.132,1.2429,19.35,2.2833,4.8934,2.3934,0.012475,0.86733,0.1089,54.246,44.391
61.93,54.323,28.785,60.139,20.978,40.936,36.163,50.67,47.616,40.647,20.305,50,0.29442,3677.2,4482.9,9.3549,27.002,42.031,2695.6,75.263,120.38,0.33792,80.278,49.342,2623.4,27.739,51.787,3097.1,22.094,65.55,230.97,337.24,94.701,77.334,32.074,8.9218,26.379,6.6902,19.313,1.6714,32.582,13.972,24.132,1.2429,19.35,2.2833,4.8934,2.3934,0.012475,0.86733,0.1089,54.246,44.391
63.52,53.77,27.34,60.909,21.173,41.133,38.951,45.275,48.133,41.371,20.358,50,0.27875,3731.9,4422.7,9.3621,26.99,42.833,2698.3,75.17,120.44,0.34905,80.6,50.289,2626.1,25.82,49.456,3100.1,22.05,65.698,232.68,337.29,94.618,77.667,31.88,9.0213,26.04,7.0683,19.203,1.6571,32.666,13.864,24.163,1.2622,19.304,2.2936,4.8247,2.2761,0.012475,0.86733,0.1089,54.246,44.391
63.31,54.005,27.385,59.662,21.335,41.394,42.072,48.268,48.673,40.771,19.315,50,0.27829,3744.2,4403.1,9.41,27.028,42.472,2698.6,74.973,120.41,0.34691,80.836,51.35,2627.2,24.619,50.749,3101.1,22.476,65.886,234.04,337.28,94.28,77.548,31.88,9.0213,26.04,7.0683,19.203,1.6571,32.666,13.864,24.163,1.2622,19.304,2.2936,4.8247,2.2761,0.012475,0.86733,0.1089,54.246,44.391
62.63,53.422,29.512,60.457,20.907,40.146,35.479,48.516,48.774,40.5,17.309,50,0.29857,3591.3,4467.7,9.1826,27.205,42.361,2696,75.273,120.4,0.33466,80.611,49.11,2623.7,26.606,50.856,3099.4,23.317,65.994,232.76,337.13,94.66,77.392,32.016,8.9832,26.257,6.7858,19.323,1.6338,32.676,14.008,23.687,1.2265,19.089,2.291,4.8581,2.331,0.0038445,0.88226,0.095009,54.157,43.285
61.62,53.332,29.328,62.622,20.93,39.937,43.818,47.108,49.052,40.865,20.152,50,0.30044,3649.9,4475.2,9.3693,26.725,41.93,2695.1,74.69,120.41,0.33637,80.435,51.943,2622.6,23.764,50.248,3097.3,22.135,66.059,233.76,337.89,94.651,77.048,32.016,8.9832,26.257,6.7858,19.323,1.6338,32.676,14.008,23.687,1.2265,19.089,2.291,4.8581,2.331,0.0038445,0.88226,0.095009,54.157,43.285
63.18,53.153,28.29,61.739,21.351,42.081,40.472,49.353,49.317,40.764,20.792,50,0.28969,3700.8,4458.7,9.3718,27.041,42.685,2694.5,75.313,120.39,0.35177,80.221,50.806,2621.4,26.097,51.218,3095.1,21.869,66,234.95,338.24,94.81,77.133,31.672,8.9089,26.29,6.9765,19.067,1.6424,32.889,14.009,23.508,1.3284,19.102,2.2587,4.9193,2.3953,0.0038445,0.88226,0.095009,54.157,43.285
63.45,53.046,28.368,62.038,20.905,42.214,37.623,44.933,49.431,40.85,18.719,50,0.2889,3684.9,4467.7,9.2076,26.9,42.409,2691.3,73.678,120.39,0.35068,80,49.838,2618.4,26.457,49.308,3093.6,22.755,65.975,237.84,338.05,94.596,76.912,31.672,8.9089,26.29,6.9765,19.067,1.6424,32.889,14.009,23.508,1.3284,19.102,2.2587,4.9193,2.3953,0.0038445,0.88226,0.095009,54.157,43.285
62.46,53.092,31.947,60.137,21.481,42.387,37.278,44.927,49.717,41.107,15.724,50,0.32616,3645.2,4510.4,9.3256,26.575,42.217,2696.2,74.911,120.4,0.35162,80.27,49.721,2624,26.253,49.306,3094.4,24.002,65.955,238.82,338.85,94.724,77.415,32.062,8.8234,26.106,6.8521,18.664,1.6802,32.621,13.84,23.445,1.2785,18.867,2.2308,5.0211,2.2839,0.0038445,0.88226,0.095009,54.157,43.285
62.49,53.614,32.137,60.77,21.877,42.466,36.963,47.03,50.446,40.961,19.226,50,0.32422,3643.7,4466.7,9.3975,27.265,42.148,2698.9,74.958,120.4,0.35098,80.535,49.613,2626.9,23.415,50.214,3097.2,22.505,66.057,239.8,339,94.595,77.777,32.062,8.8234,26.106,6.8521,18.664,1.6802,32.621,13.84,23.445,1.2785,18.867,2.2308,5.0211,2.2839,0.01317,0.86686,0.1025,52.707,44.263
62.71,53.989,28.724,62.252,21.534,40.499,37.131,43.369,50.649,40.945,19.371,50,0.29022,3692.3,4516.7,9.2318,26.925,42.278,2697.7,73.699,120.39,0.33122,80.409,49.671,2626.4,25.382,48.633,3098.4,22.459,66.17,243.76,339.2,94.547,77.216,31.921,9.0383,26.256,6.9161,19.545,1.6633,32.905,14.05,23.504,1.2385,19.269,2.288,4.7989,2.2096,0.01317,0.86686,0.1025,52.707,44.263
63.64,53.85,28.445,61.237,21.728,40.27,38.705,48.566,51.291,41.543,18.641,50,0.29306,3638.4,4528.4,9.3343,26.97,41.95,2699.7,74.444,120.41,0.3331,80.415,50.206,2628.5,23.942,50.878,3099.7,22.757,66.218,242.81,339.41,94.484,77.379,31.921,9.0383,26.256,6.9161,19.545,1.6633,32.905,14.05,23.504,1.2385,19.269,2.288,4.7989,2.2096,0.01317,0.86686,0.1025,52.707,44.263
62.97,52.693,30.086,61.902,21.808,42.847,35.312,48.682,51.578,41.061,19.898,50,0.30775,3644.7,4439.9,9.3629,26.761,42.087,2698,74.642,120.4,0.35959,80.252,49.053,2626.3,23.749,50.928,3097.3,22.226,66.274,245.81,339.79,94.534,77.507,32.059,8.8937,26.276,6.9926,18.631,1.6981,32.572,13.855,23.774,1.2084,18.874,2.2522,4.8064,2.3583,0.01317,0.86686,0.1025,52.707,44.263
62.88,52.913,30.138,59.785,22.034,42.569,39.422,49.663,52.205,41.385,19.118,50,0.30722,3649.9,4421.5,9.3838,26.933,42.676,2698.7,74.907,120.4,0.36187,80.305,50.449,2627.3,25.938,51.352,3097.4,22.556,66.321,244.97,340.54,94.549,77.274,32.059,8.8937,26.276,6.9926,18.631,1.6981,32.572,13.855,23.774,1.2084,18.874,2.2522,4.8064,2.3583,0.01317,0.86686,0.1025,52.707,44.263
62.47,53.898,28.819,59.089,22.002,40.497,36.746,42.852,52.183,41.489,20.675,50,0.29801,3630.6,4522.1,9.4252,27.242,42.046,2698.8,74.526,120.39,0.33774,80.207,49.54,2627.6,24.656,48.409,3098.4,21.904,66.357,247.77,340.21,94.671,77.132,32.245,8.8822,26.284,6.9878,19.323,1.6889,32.853,13.792,23.859,1.0836,19.04,2.2973,4.8992,2.3381,0.02644,0.85945,0.10088,53.899,44.047
62.59,53.904,29.126,60.992,22.235,40.495,41.038,46.072,52.252,39.946,17.923,50,0.29489,3624.1,4521.6,9.4198,27.228,42.612,2700.2,73.736,120.37,0.33775,80.114,50.998,2628.3,23.67,49.8,3098.3,23.058,66.336,251.6,341.24,94.619,77.387,32.245,8.8822,26.284,6.9878,19.323,1.6889,32.853,13.792,23.859,1.0836,19.04,2.2973,4.8992,2.3381,0.02644,0.85945,0.10088,53.899,44.047
62.01,53.171,27.283,59.731,22.16,39.488,31.592,47.895,52.758,42.067,17.243,50,0.27835,3653.9,4438.1,9.537,27.075,42.545,2702.6,74.357,120.43,0.33209,80.238,47.789,2631.3,25.801,50.588,3099.4,23.339,66.4,250.51,341.69,94.642,77.415,32.14,8.9313,26.143,6.8396,18.787,1.6998,33.103,13.977,23.753,1.3203,18.917,2.2885,4.8563,2.3315,0.02644,0.85945,0.10088,53.899,44.047
62.56,52.867,27.627,59.723,22.176,39.387,39.486,45.63,53.131,39.798,17.436,50,0.27485,3622.1,4463.5,9.4213,27.014,42.679,2701.7,73.612,120.37,0.33292,80.041,50.471,2630,25.809,49.609,3099.5,23.268,66.418,250.89,341.65,94.655,77.149,32.14,8.9313,26.143,6.8396,18.787,1.6998,33.103,13.977,23.753,1.3203,18.917,2.2885,4.8563,2.3315,0.02644,0.85945,0.10088,53.899,44.047
63.26,54.095,28.457,60.874,22.405,41.763,37.408,43.882,53.259,41.992,17.615,50,0.28667,3655,4467.1,9.2786,27.139,42.755,2704,75.385,120.43,0.35482,80.026,49.765,2632.4,24.835,48.854,3100.1,23.188,66.406,254.06,342.24,94.586,77.41,32.968,8.9661,26.132,6.8685,19.109,1.6711,32.984,13.823,23.841,1.3267,18.631,2.3033,4.8221,2.2421,0.02644,0.85945,0.10088,53.899,44.047
62.90,53.687,28.42,60.197,22.131,41.809,36.823,44.901,53.575,40.818,20.284,50,0.28705,3676.1,4501.1,9.4792,26.988,42.55,2706.5,74.435,120.39,0.35444,80.219,49.566,2635.2,26.284,49.295,3103.2,22.05,66.448,253.49,342.25,94.367,77.663,32.968,8.9661,26.132,6.8685,19.109,1.6711,32.984,13.823,23.841,1.3267,18.631,2.3033,4.8221,2.2421,0.034921,0.84478,0.10593,54.404,43.618
63.02,53.542,20.338,62.643,22.828,39.932,38.137,48.384,53.835,42.395,17.297,50,0.20152,3656,4444.8,9.4472,26.985,42.506,2706,74.354,120.42,0.3369,80.111,50.012,2634.9,24.562,50.8,3100.9,23.316,66.519,254.41,343.06,94.585,77.305,32.407,8.9713,25.768,6.7834,19.024,1.6858,33.333,13.92,23.388,1.2898,18.267,2.2741,4.8919,2.2793,0.034921,0.84478,0.10593,54.404,43.618
63.21,53.772,20.118,61.995,22.458,39.622,35.418,48.204,54.062,40.625,17.912,50,0.20376,3645.2,4425.6,9.3858,26.831,42.294,2704.5,74.549,120.39,0.33943,80.033,49.089,2633.5,26.533,50.721,3100.7,23.056,66.538,255.67,342.95,94.625,77.316,32.407,8.9713,25.768,6.7834,19.024,1.6858,33.333,13.92,23.388,1.2898,18.267,2.2741,4.8919,2.2793,0.034921,0.84478,0.10593,54.404,43.618
63.71,53.628,24.841,61.168,22.475,40.975,38.658,51.31,54.169,42.185,15.921,50,0.25383,3662.4,4450.8,9.354,26.794,42.143,2705.9,75.237,120.42,0.35022,80.123,50.19,2634.6,25.205,52.064,3101.5,23.885,66.556,258.31,343.16,94.379,77.575,33.057,8.9826,25.76,6.8845,18.861,1.6791,33.539,13.878,23.27,1.4595,18.52,2.2752,4.8321,2.3057,0.034921,0.84478,0.10593,54.404,43.618
63.65,53.577,24.907,62.074,22.288,41.56,34.506,45.305,54.523,40.775,16.099,50,0.25316,3665.8,4455.1,9.4916,27.041,42.765,2705.3,74.782,120.39,0.34542,80.133,48.779,2634.4,23.711,49.469,3102.2,23.796,66.64,258.11,343.3,94.46,77.794,33.057,8.9826,25.76,6.8845,18.861,1.6791,33.539,13.878,23.27,1.4595,18.52,2.2752,4.8321,2.3057,0.034921,0.84478,0.10593,54.404,43.618
62.61,53.535,18.133,60.603,22.664,41.019,34.812,45.342,54.345,41.333,20.286,50,0.18494,3677.4,4489.7,9.4513,26.931,42.105,2705.3,75.362,120.4,0.34152,80.15,48.883,2634.6,26.233,49.485,3100.9,22.035,66.704,259.98,343.23,94.511,77.586,32.265,8.8985,26.215,6.6559,18.839,1.6642,33.333,13.984,23.535,1.1933,18.61,2.2427,4.8857,2.218,0.011393,0.84003,0.093115,54.125,43.489
63.54,53.757,18.172,63.766,22.469,40.86,37.788,44.962,54.741,40.679,17.037,50,0.18455,3623.4,4471.2,9.3428,26.797,42.435,2705,74.623,120.4,0.34282,80.189,49.894,2634.6,25.78,49.321,3101.2,23.398,66.714,257.59,343.32,94.478,77.558,32.265,8.8985,26.215,6.6559,18.839,1.6642,33.333,13.984,23.535,1.1933,18.61,2.2427,4.8857,2.218,0.011393,0.84003,0.093115,54.125,43.489
63.98,54.364,25.043,62.968,22.452,42.437,36.778,40.857,55.237,41.402,15.6,50,0.25808,3720.3,4423.9,9.4318,27.084,42.575,2706.9,75.139,120.41,0.35445,80.272,49.551,2636.4,24.668,47.547,3104.5,23.988,66.784,254.05,342.71,94.524,77.745,32.435,8.865,25.965,6.8666,18.526,1.6462,33.48,13.893,23.598,1.1882,18.358,2.2629,4.821,2.3875,0.011393,0.84003,0.093115,54.125,43.489
64.05,53.887,25.235,64.21,22.555,41.75,34.085,42.149,55.031,41.71,18.206,50,0.25613,3716.4,4463.7,9.318,27.185,42.348,2705.5,74.793,120.42,0.36008,80.089,48.636,2635,25.097,48.105,3103,22.907,66.811,258.38,343.16,94.259,77.172,32.435,8.865,25.965,6.8666,18.526,1.6462,33.48,13.893,23.598,1.1882,18.358,2.2629,4.821,2.3875,0.011393,0.84003,0.093115,54.125,43.489
62.79,53.822,23.342,63.726,22.609,40.847,35.199,45.336,55.172,41.37,18.318,50,0.23912,3688.5,4534.7,9.436,26.974,42.359,2703.8,74.183,120.39,0.34899,79.802,49.014,2632.2,26.822,49.483,3100.4,22.877,66.735,258.86,343.39,94.525,77.029,32.109,8.9479,26.529,6.9485,18.981,1.6649,33.179,13.774,24.373,1.2315,18.391,2.2821,4.8767,2.2735,0.011393,0.84003,0.093115,54.125,43.489
63.21,53.799,23.52,63.38,22.396,41.12,39.513,47.35,55.269,40.962,17.096,50,0.23731,3664.2,4536.7,9.3981,27,42.448,2703.9,75.077,120.39,0.34675,79.758,50.48,2633.2,23.619,50.353,3100.2,23.392,66.693,258.67,343.25,94.511,77.237,32.109,8.9479,26.529,6.9485,18.981,1.6649,33.179,13.774,24.373,1.2315,18.391,2.2821,4.8767,2.2735,0.036393,0.80048,0.079133,53.038,44.819
63.50,52.776,26.507,62.273,22.828,39.883,38.065,48.309,55.172,42.022,20.513,50,0.26832,3604.2,4529,9.4334,26.927,42.254,2709.6,75.056,120.41,0.33082,80.111,49.988,2639.6,24.834,50.767,3104.5,21.934,66.69,261.3,343.19,94.511,77.685,32.397,8.8953,26.265,6.7281,18.299,1.6763,33.1,13.876,23.887,1.2662,18.311,2.2944,4.7824,2.2694,0.036393,0.80048,0.079133,53.038,44.819
62.97,53.194,26.42,60.273,23.059,39.49,37.312,47.336,55.219,41.146,18.944,50,0.2692,3635.5,4494.1,9.4762,26.746,42.657,2714.7,74.25,120.37,0.33404,80.363,49.732,2643.8,25.486,50.346,3107.6,22.571,66.787,262.24,344.12,94.408,77.962,32.397,8.8953,26.265,6.7281,18.299,1.6763,33.1,13.876,23.887,1.2662,18.311,2.2944,4.7824,2.2694,0.036393,0.80048,0.079133,53.038,44.819
64.20,54.566,23.572,62.653,22.84,41.048,37.305,47.229,55.625,42.628,19.459,50,0.24109,3678.3,4521.3,9.493,26.896,42.201,2716.2,75.216,120.46,0.34375,80.46,49.73,2646.1,25.592,50.3,3111.4,22.351,66.897,259.09,344.04,94.385,77.637,32.625,8.977,26.229,6.988,18.755,1.6125,33.351,13.736,23.923,1.2896,17.871,2.2722,4.7898,2.262,0.036393,0.80048,0.079133,53.038,44.819
64.14,53.991,23.868,61.572,23.184,40.295,36.257,45.992,55.774,41.151,19.841,50,0.23808,3682,4569.3,9.432,27.4,42.65,2714.9,74.323,120.41,0.34992,80.257,49.374,2644.3,25.437,49.766,3110.7,22.182,66.94,258.83,344.27,94.25,77.754,32.625,8.977,26.229,6.988,18.755,1.6125,33.351,13.736,23.923,1.2896,17.871,2.2722,4.7898,2.262,0.036393,0.80048,0.079133,53.038,44.819
62.68,53.577,21.066,61.033,22.517,38.931,36.963,45.357,54.832,41.537,15.919,50,0.21574,3635.4,4514,9.2087,27.045,42.295,2709.6,74.576,120.39,0.33026,79.815,49.614,2638.9,26.233,49.491,3106.9,23.866,66.901,259.17,344.3,94.467,76.876,32.415,8.8459,26.463,6.7301,18.641,1.691,33.759,13.811,24.089,1.1404,18.529,2.267,4.7895,2.3259,0.0082549,0.8039,0.10208,54.023,43.698
62.65,53.62,21.244,61.456,23.145,38.861,43.987,42.993,54.479,41.642,18.496,50,0.21392,3637.5,4510.4,9.3586,27.16,42.435,2710.5,74.813,120.38,0.33084,79.663,52,2640.4,26.44,48.47,3103.5,22.784,66.752,259.62,344.48,94.646,77.129,32.415,8.8459,26.463,6.7301,18.641,1.691,33.759,13.811,24.089,1.1404,18.529,2.267,4.7895,2.3259,0.0082549,0.8039,0.10208,54.023,43.698
63.70,53.972,22.673,63.512,23.522,39.666,43.169,42.188,54.297,41.58,18.147,50,0.23307,3708.9,4505.5,9.3918,27.226,42.311,2713.3,74.412,120.41,0.34012,79.774,51.722,2643,25.349,48.122,3106.1,22.927,66.632,258.19,344.74,94.545,77.329,32.207,8.8039,26.629,6.9309,18.345,1.6867,33.488,13.77,24.408,1.1742,18.186,2.2553,4.8258,2.3121,0.0082549,0.8039,0.10208,54.023,43.698
64.26,53.599,22.811,61.459,22.907,39.911,38.803,47.76,54.063,41.926,17.467,50,0.23167,3676.4,4536.7,9.4284,26.99,42.544,2713.2,74.937,120.42,0.33811,79.89,50.239,2643.1,23.633,50.53,3108.5,23.199,66.605,257.33,344.5,94.311,77.684,32.207,8.8039,26.629,6.9309,18.345,1.6867,33.488,13.77,24.408,1.1742,18.186,2.2553,4.8258,2.3121,0.0082549,0.8039,0.10208,54.023,43.698
62.81,53.934,24.727,61.937,23.257,39.797,38.693,47.617,53.717,40.906,18.365,50,0.24996,3660.9,4573.3,9.4092,26.382,42.519,2717.4,74.147,120.38,0.32965,80.2,50.202,2647.9,25.523,50.468,3109.7,22.811,66.644,257.66,345.26,94.374,77.665,32.656,8.9183,26.314,6.7521,18.185,1.6095,33.54,13.814,24.64,1.2761,18.273,2.2967,4.7329,2.2924,0.0082549,0.8039,0.10208,54.023,43.698
63.24,54.415,24.533,59.431,23.181,39.336,38.499,45.246,53.885,41.615,14.521,50,0.25194,3636,4533.2,9.4665,26.837,41.816,2717.3,75.388,120.43,0.33343,80.095,50.136,2646.6,23.524,49.443,3111.2,24.433,66.679,252.53,344.21,94.515,77.418,32.656,8.9183,26.314,6.7521,18.185,1.6095,33.54,13.814,24.64,1.2761,18.273,2.2967,4.7329,2.2924,0.024948,0.79797,0.096094,53.276,43.755
63.74,53.948,19.881,61.11,22.88,40.011,38.742,47.782,53.499,41.133,20.316,50,0.20718,3700.5,4612.1,9.3647,26.928,42.334,2714,74.962,120.4,0.33717,79.821,50.218,2643.3,23.833,50.539,3110.3,22.014,66.63,253.49,344.44,94.396,76.795,32.418,8.9181,26.53,6.866,18.818,1.6491,33.096,13.787,23.87,1.0567,18.177,2.2718,4.7663,2.285,0.024948,0.79797,0.096094,53.276,43.755
63.64,54.525,20.161,61.127,22.615,40.186,33.352,46.338,53.285,41.295,17.287,50,0.20433,3706.4,4563.9,9.3549,27.115,42.665,2711,74.832,120.42,0.33573,79.525,48.387,2639.1,24.473,49.915,3106.8,23.295,66.538,252.6,344.04,94.59,77.104,32.418,8.9181,26.53,6.866,18.818,1.6491,33.096,13.787,23.87,1.0567,18.177,2.2718,4.7663,2.285,0.024948,0.79797,0.096094,53.276,43.755
63.26,53.581,22.181,61.159,23.2,39.953,36.966,48.764,53.045,41.439,18.11,50,0.22263,3674.2,4516.8,9.4717,26.719,42.246,2712.6,75.454,120.41,0.3313,79.711,49.615,2642.2,25.693,50.964,3106,22.953,66.426,252.05,344.02,94.476,77.02,32.192,8.8528,26.416,6.9505,18.62,1.6658,33.291,13.811,24.075,0.99151,18.443,2.2669,4.9378,2.3407,0.024948,0.79797,0.096094,53.276,43.755
62.97,53.863,21.995,61.768,22.899,39.322,36.693,48.409,52.748,40.767,15.516,50,0.22453,3691.5,4493.2,9.2448,27.18,42.742,2709.9,75.047,120.37,0.33648,79.538,49.522,2638.7,27.13,50.81,3104.5,24.059,66.366,252.13,344.09,94.555,76.957,32.192,8.8528,26.416,6.9505,18.62,1.6658,33.291,13.811,24.075,0.99151,18.443,2.2669,4.9378,2.3407,0.024948,0.79797,0.096094,53.276,43.755
62.63,54.237,24.119,61.413,22.846,39.877,40.72,47.576,52.381,40.797,17.69,50,0.24423,3666.3,4503.5,9.4949,27.142,42.32,2711.3,74.909,120.39,0.3369,79.701,50.89,2640.5,25.297,50.45,3106.1,23.143,66.321,250.64,343.38,94.564,77.079,31.665,8.9837,26.774,6.9012,18.902,1.6459,33.313,13.811,24.341,1.1224,18.354,2.2508,4.8114,2.2222,0.021051,0.7954,0.093647,53.862,43.128
62.93,54.117,24.112,62.58,23.21,39.774,36.783,46.795,52.241,41.067,19.096,50,0.24431,3649.1,4513.5,9.1973,26.964,42.472,2714.6,74.516,120.4,0.33774,79.955,49.553,2644.5,24.488,50.113,3108.8,22.518,66.29,247.94,344.07,94.595,78.042,31.665,8.9837,26.774,6.9012,18.902,1.6459,33.313,13.811,24.341,1.1224,18.354,2.2508,4.8114,2.2222,0.021051,0.7954,0.093647,53.862,43.128
63.37,53.908,29.302,62.552,22.86,39.885,40.789,48.276,51.851,41.459,17.796,50,0.2988,3646.4,4473.3,9.2912,26.915,42.737,2718.3,74.92,120.41,0.33669,80.199,50.914,2647.1,23.007,50.753,3112.9,23.067,66.366,248,344,94.482,77.499,32.797,8.815,27.022,6.9847,18.44,1.6084,32.962,13.966,23.77,0.92088,18.537,2.2731,4.7634,2.2588,0.021051,0.7954,0.093647,53.862,43.128
63.00,53.63,29.299,60.73,23.344,39.506,35.618,46.487,51.66,41.752,17.218,50,0.29883,3667.8,4496.6,9.3989,27.245,42.24,2718.7,75.537,120.41,0.33979,80.143,49.157,2649.3,25.04,49.98,3113.4,23.314,66.407,245.79,344.19,94.373,77.19,32.797,8.815,27.022,6.9847,18.44,1.6084,32.962,13.966,23.77,0.92088,18.537,2.2731,4.7634,2.2588,0.021051,0.7954,0.093647,53.862,43.128
